pitch_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,stand_L,stand_R,p_throws_L,p_throws_R,inning_topbot_Bot,inning_topbot_Top,if_fielding_alignment_Infield shift,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_4th outfielder,of_fielding_alignment_Standard,of_fielding_alignment_Strategic
CH,0,0,0,0,0,0,9,61,1,8,0,0,8,0,1,1,0,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,2,8,60,1,8,0,8,0,1,0,1,0,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,1,8,59,1,8,0,8,0,0,1,1,0,1,0,0,1,0,0,0,1
FF,0,0,0,0,0,0,8,58,1,8,0,8,0,1,0,1,0,1,0,0,1,0,0,0,1
CH,0,0,0,0,0,2,8,57,1,8,0,0,8,0,1,1,0,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,8,56,1,8,0,0,8,1,0,1,0,0,1,0,0,1,0,1,0
FF,0,0,0,0,0,0,8,55,1,8,0,0,8,0,1,1,0,0,1,0,0,1,0,1,0
SI,0,0,0,1,0,2,7,54,1,8,0,8,0,1,0,0,1,1,0,0,1,0,0,0,1
SI,0,0,0,0,0,2,7,53,1,8,0,8,0,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,1,0,7,52,1,8,0,8,0,1,0,0,1,1,0,1,0,0,0,0,1
SI,0,0,0,0,0,0,7,51,1,8,0,8,0,0,1,0,1,1,0,0,1,0,0,0,1
SL,0,0,0,0,0,2,7,50,1,8,0,0,8,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,1,7,49,1,8,0,0,8,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,7,48,1,8,0,0,8,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,2,6,47,1,8,0,8,0,0,1,1,0,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,2,6,46,1,7,0,7,0,1,0,1,0,1,0,1,0,0,0,0,1
CU,0,0,0,0,0,1,6,45,1,7,0,7,0,1,0,1,0,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,6,44,1,7,0,7,0,0,1,1,0,1,0,0,1,0,0,0,1
SL,0,0,0,0,0,2,6,43,1,7,0,0,7,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,1,6,42,1,7,0,0,7,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,6,41,1,7,0,0,7,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,5,40,1,7,0,7,0,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,1,5,39,1,7,0,7,0,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,0,5,38,1,7,0,7,0,0,1,0,1,1,0,0,1,0,0,1,0
CH,0,0,0,0,1,2,5,37,1,7,0,0,7,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,1,5,36,1,7,0,0,7,1,0,0,1,0,1,1,0,0,0,1,0
CH,0,0,0,0,1,0,5,35,1,7,0,0,7,1,0,0,1,0,1,1,0,0,0,0,1
CH,0,0,0,0,0,0,5,34,1,7,0,0,7,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,4,33,1,7,0,7,0,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,1,4,32,1,7,0,7,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,4,31,1,7,0,7,0,1,0,0,1,1,0,1,0,0,0,1,0
FT,0,0,0,0,0,2,4,30,1,7,0,0,7,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,1,4,29,1,7,0,0,7,1,0,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,0,4,28,1,7,0,0,7,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,1,0,0,2,3,27,1,7,0,7,0,1,0,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,1,0,1,3,26,1,7,0,7,0,1,0,1,0,1,0,0,0,1,0,1,0
FT,0,0,0,0,1,0,3,25,1,7,0,7,0,0,1,1,0,1,0,0,1,0,0,0,1
FF,0,0,0,1,0,0,3,24,1,6,0,6,0,1,0,1,0,1,0,0,1,0,0,0,1
FT,0,0,0,1,0,0,3,23,1,5,0,5,0,0,1,1,0,1,0,0,1,0,0,1,0
FT,0,0,0,0,0,0,3,22,1,5,0,5,0,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,3,21,1,5,0,0,5,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,3,20,1,5,0,0,5,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,3,19,1,5,0,0,5,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,2,2,18,1,5,0,5,0,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,1,0,2,2,17,1,3,0,3,0,0,1,1,0,1,0,0,1,0,0,1,0
FT,0,0,1,0,1,2,2,16,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,2,2,15,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
SL,0,0,1,0,0,2,2,14,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,1,0,1,2,13,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
SL,0,0,0,0,0,1,2,12,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,2,11,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
CH,0,0,0,0,0,2,2,10,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,1,2,9,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,0,2,8,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
FT,0,0,0,0,1,2,1,7,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,1,6,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
SL,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
FT,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,1,3,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,1,10,79,1,3,3,3,3,1,0,0,1,1,0,1,0,0,0,1,0
CH,0,0,0,0,0,0,10,78,1,3,3,3,3,1,0,0,1,1,0,0,0,1,0,1,0
SI,0,0,0,0,1,2,10,77,1,3,3,3,3,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,2,10,76,1,3,3,3,3,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,1,10,75,1,3,3,3,3,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,0,10,74,1,3,3,3,3,0,1,0,1,0,1,1,0,0,0,1,0
FF,0,0,1,0,0,2,9,73,1,3,3,3,3,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,1,0,1,9,72,1,3,3,3,3,0,1,0,1,1,0,0,1,0,0,1,0
FS,0,0,0,0,1,0,9,71,1,3,3,3,3,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,9,70,1,3,3,3,3,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,1,1,2,9,69,1,3,3,3,3,1,0,0,1,0,1,0,1,0,0,1,0
KC,0,0,0,1,0,2,9,68,1,3,3,3,3,1,0,0,1,0,1,0,1,0,0,1,0
KC,0,0,0,0,1,1,9,67,1,3,3,3,3,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,9,66,1,3,3,3,3,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,9,65,1,3,3,3,3,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,1,1,2,8,64,1,3,3,3,3,1,0,0,1,1,0,0,0,1,0,1,0
SI,0,0,0,0,1,2,8,63,1,3,3,3,3,0,1,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,2,8,62,1,3,3,3,3,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,1,8,61,1,3,3,3,3,1,0,0,1,1,0,1,0,0,0,1,0
SI,0,0,0,0,0,0,8,60,1,3,3,3,3,1,0,0,1,1,0,0,0,1,0,1,0
SL,0,0,0,0,0,2,8,59,1,3,3,3,3,0,1,0,1,0,1,0,1,0,0,1,0
FC,0,0,0,0,0,1,8,58,1,3,3,3,3,1,0,0,1,0,1,1,0,0,0,1,0
FT,0,0,0,0,0,0,8,57,1,3,3,3,3,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,2,7,56,1,3,3,3,3,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,1,7,55,1,3,3,3,3,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,0,0,7,54,1,3,3,3,3,1,0,1,0,1,0,0,0,1,0,1,0
SI,0,0,0,1,0,2,7,53,1,3,3,3,3,0,1,0,1,0,1,1,0,0,0,1,0
CH,0,0,0,0,0,2,7,52,1,3,3,3,3,1,0,0,1,0,1,0,0,1,0,1,0
SI,0,0,0,0,0,1,7,51,1,3,3,3,3,1,0,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,0,7,50,1,3,3,3,3,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,1,0,2,6,49,1,3,3,3,3,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,6,48,1,3,3,3,3,1,0,1,0,1,0,0,0,1,0,0,1
SL,0,0,0,0,0,2,6,47,1,2,3,2,3,0,1,0,1,1,0,1,0,0,0,1,0
FT,0,0,0,0,0,1,6,46,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
KC,0,0,0,0,0,0,6,45,1,2,3,2,3,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,1,0,0,2,6,44,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,1,1,0,6,43,1,2,3,3,2,0,1,0,1,0,1,0,0,1,0,1,0
CH,0,0,0,0,1,0,6,42,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,0,6,41,1,2,3,3,2,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,2,5,40,1,2,3,2,3,0,1,0,1,1,0,0,0,1,0,1,0
KC,0,0,0,0,0,1,5,39,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,5,38,1,2,3,2,3,0,1,0,1,1,0,0,0,1,0,1,0
FF,0,0,0,0,0,2,5,37,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,1,5,36,1,2,3,3,2,0,1,0,1,0,1,1,0,0,0,1,0
FT,0,0,0,0,0,0,5,35,1,2,3,3,2,1,0,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,2,4,34,1,2,3,2,3,1,0,0,1,1,0,1,0,0,0,1,0
CH,0,0,0,0,1,1,4,33,1,2,3,2,3,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,4,32,1,2,3,2,3,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,0,4,31,1,2,3,2,3,0,1,0,1,1,0,1,0,0,0,1,0
FT,0,0,0,0,1,2,4,30,1,2,3,3,2,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,1,4,29,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,4,28,1,2,3,3,2,0,1,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,0,0,0,4,27,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,3,26,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,3,25,1,2,3,2,3,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,3,24,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,0,1
FT,0,0,0,0,1,2,3,23,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,2,3,22,1,2,3,3,2,1,0,0,1,0,1,1,0,0,0,1,0
FT,0,0,0,0,0,1,3,21,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,0,3,20,1,2,3,3,2,0,1,0,1,0,1,1,0,0,0,1,0
FT,0,0,0,0,1,1,2,19,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,1,2,18,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,2,17,1,2,3,2,3,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,1,0,2,16,1,0,3,0,3,1,0,0,1,1,0,0,1,0,0,1,0
KC,0,0,0,0,0,0,2,15,1,0,3,0,3,1,0,0,1,1,0,1,0,0,0,1,0
CH,0,0,0,0,1,2,2,14,1,0,3,3,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,2,2,13,1,0,3,3,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,2,12,1,0,3,3,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,2,11,1,0,3,3,0,0,1,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,0,0,2,1,10,1,0,3,0,3,0,1,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,1,1,9,1,0,3,0,3,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,8,1,0,3,0,3,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,1,0,1,2,1,7,1,0,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,1,1,2,1,6,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,1,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
FT,0,0,0,0,0,2,1,4,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,1,3,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
FT,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,1,1,2,9,83,1,4,10,4,10,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,1,0,2,9,82,1,4,10,4,10,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,9,81,1,4,10,4,10,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,9,80,1,4,10,4,10,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,9,79,1,4,10,4,10,0,1,0,1,1,0,1,0,0,0,1,0
CH,0,0,0,0,1,1,9,78,1,4,10,10,4,1,0,0,1,0,1,1,0,0,0,1,0
SI,0,0,0,1,0,1,9,77,1,4,9,9,4,0,1,0,1,0,1,0,1,0,0,0,1
SI,0,0,0,0,1,1,9,76,1,4,8,8,4,0,1,0,1,0,1,0,1,0,0,0,1
CU,0,0,0,0,1,0,9,75,1,4,8,8,4,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,0,0,9,74,1,4,7,7,4,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,1,0,0,0,9,73,1,4,6,6,4,1,0,0,1,0,1,0,0,1,0,0,1
FF,0,0,0,0,0,0,9,72,1,4,6,6,4,1,0,0,1,0,1,0,1,0,0,1,0
FC,0,0,0,0,1,2,8,71,1,4,6,4,6,1,0,0,1,1,0,0,1,0,0,0,1
FF,0,0,0,0,0,2,8,70,1,4,6,4,6,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,1,8,69,1,4,6,4,6,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,8,68,1,4,6,4,6,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,1,0,0,2,8,67,1,4,6,6,4,0,1,1,0,0,1,0,1,0,0,0,1
SL,0,0,0,0,1,1,8,66,1,4,6,6,4,0,1,1,0,0,1,0,1,0,0,0,1
FF,0,0,0,0,0,1,8,65,1,4,6,6,4,0,1,1,0,0,1,0,1,0,0,0,1
SL,0,0,0,0,0,0,8,64,1,4,6,6,4,0,1,1,0,0,1,0,1,0,0,1,0
FC,0,0,1,0,1,2,7,63,1,4,6,4,6,1,0,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,1,1,1,7,62,1,4,6,4,6,0,1,0,1,1,0,0,1,0,0,1,0
KC,0,0,0,1,0,1,7,61,1,4,6,4,6,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,1,0,7,60,1,4,6,4,6,1,0,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,7,59,1,4,6,4,6,0,1,1,0,1,0,0,1,0,0,1,0
FC,0,0,0,1,0,1,7,58,1,4,6,6,4,0,1,0,1,0,1,0,1,0,0,0,1
SL,0,0,0,0,0,1,7,57,1,4,6,6,4,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,7,56,1,4,6,6,4,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,1,0,1,2,6,55,1,4,6,4,6,0,1,1,0,1,0,0,0,1,0,0,1
FF,0,0,1,0,1,1,6,54,1,4,6,4,6,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,1,1,0,6,53,1,4,6,4,6,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,1,0,0,6,52,1,4,6,4,6,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,6,51,1,4,6,4,6,1,0,0,1,1,0,0,1,0,0,1,0
FT,0,0,1,0,0,2,6,50,1,4,5,5,4,1,0,1,0,0,1,0,1,0,0,0,1
FT,0,0,0,0,1,1,6,49,1,4,5,5,4,1,0,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,0,6,48,1,4,5,5,4,0,1,1,0,0,1,0,1,0,0,0,1
FF,0,0,0,0,0,0,6,47,1,4,5,5,4,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,0,6,46,1,4,4,4,4,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,1,0,1,2,5,45,1,4,4,4,4,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,1,1,2,5,44,1,3,4,3,4,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,1,2,5,43,1,3,4,3,4,1,0,0,1,1,0,0,1,0,0,0,1
FT,0,0,1,1,0,2,5,42,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,1,2,5,41,1,1,4,1,4,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,5,40,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
CH,0,0,0,0,0,1,5,39,1,1,4,1,4,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,0,5,38,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,5,37,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,0,1
SL,0,0,0,0,0,1,5,36,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,0,1
CU,0,0,0,0,0,0,5,35,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,0,1
FF,0,0,0,0,0,2,4,34,1,1,4,1,4,1,0,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,0,1,4,33,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,4,32,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,2,4,31,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,1,4,30,1,1,4,4,1,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,1,0,4,29,1,1,4,4,1,1,0,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,0,4,28,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,3,27,1,1,4,1,4,1,0,0,1,1,0,0,1,0,0,0,1
FF,0,0,0,0,1,1,3,26,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,1,3,25,1,1,4,1,4,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,3,24,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,1,1,2,3,23,1,1,4,4,1,1,0,0,1,0,1,0,1,0,0,1,0
CH,0,0,1,0,1,2,3,22,1,1,3,3,1,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,1,0,0,2,3,21,1,1,3,3,1,0,1,0,1,0,1,0,1,0,0,0,1
CH,0,0,0,1,1,0,3,20,1,1,3,3,1,0,1,0,1,0,1,0,1,0,0,0,1
CH,0,0,0,0,1,0,3,19,1,1,3,3,1,0,1,0,1,0,1,0,1,0,0,0,1
FF,0,0,0,0,0,0,3,18,1,1,3,3,1,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,2,2,17,1,1,3,1,3,1,0,0,1,1,0,1,0,0,0,0,1
FF,0,0,0,0,1,0,2,16,1,1,3,1,3,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,0,2,15,1,1,3,1,3,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,2,14,1,1,3,3,1,1,0,0,1,0,1,1,0,0,0,1,0
CU,0,0,0,0,0,1,2,13,1,1,3,3,1,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,1,1,1,2,12,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
CH,0,0,0,0,1,1,2,11,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,2,10,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
FT,0,0,0,0,0,0,2,9,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
FF,0,0,0,0,0,2,1,8,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,1,7,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,0,1,6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
CH,0,0,1,0,0,2,1,4,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
FF,0,0,0,0,0,2,1,3,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
FF,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,2,9,78,1,1,8,1,8,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,9,77,1,1,8,1,8,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,9,76,1,1,8,1,8,1,0,0,1,1,0,0,1,0,0,1,0
SI,0,0,1,0,1,2,9,75,1,1,8,8,1,0,1,0,1,0,1,1,0,0,0,0,1
SI,0,0,0,1,1,2,9,74,1,1,7,7,1,1,0,0,1,0,1,1,0,0,0,1,0
SL,0,0,0,1,1,1,9,73,1,1,7,7,1,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,1,1,1,9,72,1,1,6,6,1,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,1,9,71,1,1,6,6,1,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,1,9,70,1,1,6,6,1,1,0,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,0,9,69,1,1,6,6,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,8,68,1,1,6,1,6,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,1,8,67,1,1,6,1,6,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,8,66,1,1,6,1,6,1,0,0,1,1,0,0,0,1,0,1,0
FT,0,0,0,0,1,2,8,65,1,1,6,6,1,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,2,8,64,1,1,5,5,1,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,2,8,63,1,1,5,5,1,0,1,0,1,0,1,1,0,0,0,1,0
FT,0,0,0,0,0,1,8,62,1,1,5,5,1,1,0,0,1,0,1,1,0,0,0,0,1
FT,0,0,0,0,0,0,8,61,1,1,5,5,1,0,1,0,1,0,1,0,1,0,0,0,1
FF,0,0,1,1,0,2,7,60,1,1,5,1,5,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,1,1,1,7,59,1,1,5,1,5,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,7,58,1,1,5,1,5,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,0,7,57,1,1,5,1,5,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,7,56,1,1,5,1,5,1,0,0,1,1,0,1,0,0,0,1,0
CH,0,0,0,1,0,2,7,55,1,1,5,5,1,1,0,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,1,2,7,54,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,2,7,53,1,1,4,4,1,1,0,0,1,0,1,0,1,0,0,0,1
SI,0,0,0,0,0,1,7,52,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,0,7,51,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,2,6,50,1,1,4,1,4,1,0,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,1,6,49,1,1,4,1,4,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,6,48,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,1,2,6,47,1,1,3,3,1,0,1,0,1,0,1,0,1,0,0,1,0
FC,0,0,0,0,0,2,6,46,1,1,3,3,1,0,1,0,1,0,1,1,0,0,0,0,1
FC,0,0,0,0,0,1,6,45,1,1,3,3,1,1,0,0,1,0,1,1,0,0,0,0,1
FC,0,0,0,0,0,0,6,44,1,1,3,3,1,0,1,0,1,0,1,0,1,0,0,0,1
FF,0,0,0,0,0,0,6,43,1,1,2,2,1,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,2,5,42,1,1,2,1,2,1,0,0,1,1,0,0,1,0,0,1,0
